Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c57ab5ad9b885c526d426719f4b318e6ffbb37489481e11d3bdbf20c0b10e1f6,2015-11,Surrey Police,Surrey Police,-0.078377,51.282528,On or near Supermarket,E01030850,Tandridge 004D,Suspect charged
1c60d2fc78755562b5c123683daacbbb988004079faa43ef1209ae4a430daf36,2015-11,Surrey Police,Surrey Police,-0.605405,51.308569,On or near FIRWOOD CLOSE,E01030961,Woking 009B,Investigation complete; no suspect identified
bf1cec51d8e190842c745c16f959134812fca8aaf2f4aedc27a97e83c9186bfc,2015-11,Surrey Police,Surrey Police,-0.614211,51.320553,On or near WATERERS RISE,E01030975,Woking 007B,Investigation complete; no suspect identified
f0c12f1a1c3635d593c067b3d42764d11054845ebccfe72ccff416165f79b815,2015-11,Surrey Police,Surrey Police,-0.564741,51.304553,On or near WILLOW WAY,E01030971,Woking 011A,Investigation complete; no suspect identified
8df2b221dfe2a85e44ba6a0a276afda09d7681eed3b638f9cde0bf6276867b91,2015-11,Surrey Police,Surrey Police,-0.564741,51.304553,On or near WILLOW WAY,E01030971,Woking 011A,Investigation complete; no suspect identified
210af84571c428a1fe06e62885f2ed7b84088f8a391e9501f66c80f513029e34,2015-11,Surrey Police,Surrey Police,-0.550841,51.307700,On or near Sports/Recreation Area,E01030972,Woking 011B,Investigation complete; no suspect identified
05294a9ed17b062af372ee5d50a98e805327fd00b6425d70e5ab2af4d5b0c0ac,2015-11,Surrey Police,Surrey Police,-0.538956,51.303371,On or near ST PETER'S ROAD,E01030994,Woking 011D,Investigation complete; no suspect identified
4d788a8e410dd70518b8a6ebe6542d05f484ee16d86f3b6edcdeb7ebf321bf57,2015-11,Surrey Police,Surrey Police,-0.544931,51.302240,On or near HIGH STREET,E01030995,Woking 011E,Investigation complete; no suspect identified
247bb9caf63f69210a01eaaaef5fe640fd8f672245e85d589106f1e205d3be4a,2015-11,Surrey Police,Surrey Police,-0.555940,51.298843,On or near NEWLANDS AVENUE,E01030973,Woking 011C,Investigation complete; no suspect identified
cafe48c431bab90763b07ba3e6e16b7ee32ec38150bde407caca17637ea45db3,2015-11,Surrey Police,Surrey Police,-0.557297,51.303131,On or near Sports/Recreation Area,E01030973,Woking 011C,Investigation complete; no suspect identified
0bc8855d11b6c361365ad3e0860043977f70b0481f3ba6ff93a66f4e6791e342,2015-11,Surrey Police,Surrey Police,-0.536190,51.329891,On or near BENTHAM AVENUE,E01030985,Woking 004F,Investigation complete; no suspect identified
b0dae0730742757e841c7b58bc8a4fbce2f3e22e18f562a6a441c391aff2825e,2015-11,Surrey Police,Surrey Police,-0.530819,51.332656,On or near ST LUKES COURT,E01030985,Woking 004F,Investigation complete; no suspect identified
597e8ec34774a4880153140fdf460f92ab6de23fa409cea12bd1979f95608cad,2015-11,Surrey Police,Surrey Police,-0.529750,51.333317,On or near DARTMOUTH AVENUE,E01030985,Woking 004F,Investigation complete; no suspect identified
21a490ee2689d2c610d109a3b3a146643d7f3f43d47cd215c397603d003ea6bd,2015-11,Surrey Police,Surrey Police,-0.527384,51.334160,On or near DEVONSHIRE AVENUE,E01030984,Woking 004E,Investigation complete; no suspect identified
ddaae35f507dca3e6a3297d77185e6785b6272b3156acbd9d3ec0d58dd32327a,2015-11,Surrey Police,Surrey Police,-0.527479,51.331616,On or near ALBERT DRIVE,E01030984,Woking 004E,Investigation complete; no suspect identified
74e37055471ac27203a03fd93bd918d1ba64fffb5d7b51c145e2b835c89ddf6f,2015-11,Surrey Police,Surrey Police,-0.532390,51.329772,On or near FORSYTH ROAD,E01030984,Woking 004E,Investigation complete; no suspect identified
45f609a5db4a0531ff3e9635c5b09e931fa49683b2c87a4c0e7561b4d1e6b38c,2015-11,Surrey Police,Surrey Police,-0.536190,51.329891,On or near BENTHAM AVENUE,E01030985,Woking 004F,Investigation complete; no suspect identified
063b1b9332ff38e50345964cfdfc51d2542886588dcf0024f35a2f7b63fb40b4,2015-11,Surrey Police,Surrey Police,-0.558349,51.318566,On or near CHAPEL STREET,E01030954,Woking 008A,Investigation complete; no suspect identified
bb5ee01dddda328847a5cbf1642b4a6c79f5c802900360031eec3a1754c56fc3,2015-11,Surrey Police,Surrey Police,-0.561868,51.319841,On or near Theatre/Concert Hall,E01030954,Woking 008A,Investigation complete; no suspect identified
22d8ebff863b847296e30332c7baf9c4dd2812e9671a5fcae7393731627a8fe9,2015-11,Surrey Police,Surrey Police,-0.567263,51.315708,On or near Supermarket,E01030954,Woking 008A,Investigation complete; no suspect identified
9e351197f53eb1fa908405b17a68f855073d6ab772387f258dc1f61d083db3b2,2015-11,Surrey Police,Surrey Police,-0.567263,51.315708,On or near Supermarket,E01030954,Woking 008A,Investigation complete; no suspect identified
c7360b643bfa19837d63a2390e6546c06606a285b61c9ec04571d4608b7b5f77,2015-11,Surrey Police,Surrey Police,-0.558770,51.319317,On or near Shopping Area,E01030954,Woking 008A,Investigation complete; no suspect identified
f6be2da542e3e19f2d828b27e06ed2a1bd1a2fbfbe1d79abc4b0720494404451,2015-11,Surrey Police,Surrey Police,-0.559507,51.319137,On or near Parking Area,E01030954,Woking 008A,Investigation complete; no suspect identified
2b7b1a1d8e1ab4ef7aabb88363c60069cfaece9748efca6d213c2d9df2007d2a,2015-11,Surrey Police,Surrey Police,-0.558770,51.319317,On or near Shopping Area,E01030954,Woking 008A,Investigation complete; no suspect identified
16c00c7826281e5acda48b25cf25ceee78742f48025926a522d2a0963ba4494a,2015-11,Surrey Police,Surrey Police,-0.559641,51.318537,On or near Supermarket,E01030954,Woking 008A,Investigation complete; no suspect identified
d973b8b1db2a49a301222d4320b555a0e80bcb05a7e141ca79dcbf77c7fc4ffc,2015-11,Surrey Police,Surrey Police,-0.556928,51.318566,On or near Pedestrian Subway,E01030993,Woking 008E,Investigation complete; no suspect identified
c77153344fc894f7ff8cfff2d060b83ce81d5776563a034b50ada3ac135088b3,2015-11,Surrey Police,Surrey Police,-0.558770,51.319317,On or near Shopping Area,E01030954,Woking 008A,Investigation complete; no suspect identified
1baf06831eb6204396281b06a03b61b6082b29d72fe13fa582a5bb7092535675,2015-11,Surrey Police,Surrey Police,-0.565378,51.316800,On or near POOLE ROAD,E01030954,Woking 008A,Investigation complete; no suspect identified
646e18d9c7a25080fcff089cf88a6b709ddde8db6950a9814bfc03f01e5ad92d,2015-11,Surrey Police,Surrey Police,-0.561088,51.317700,On or near Parking Area,E01030954,Woking 008A,Investigation complete; no suspect identified
2fe075350846e5a3ed7a94257e84742376775d6c2b606f0e2093041ba74b6b41,2015-11,Surrey Police,Surrey Police,-0.567030,51.332844,On or near COMMON CLOSE,E01030965,Woking 003C,Investigation complete; no suspect identified
303a2fc7916e95f2785fc6e23c51372bacfedf2518a0030a58ea8e6dc2726e84,2015-11,Surrey Police,Surrey Police,-0.552516,51.324240,On or near CHERTSEY ROAD,E01030983,Woking 004D,Investigation complete; no suspect identified
defa2733e71119a80a6f9f41965b1b5c9a25dde33bf9ec97a9e92382ae84d47f,2015-11,Surrey Police,Surrey Police,-0.551880,51.323468,On or near BOARD SCHOOL ROAD,E01030983,Woking 004D,Investigation complete; no suspect identified
ff42d979ecd340e339d4afc3ba209a1ed0e20d087d7b864aec81b283b87ef912,2015-11,Surrey Police,Surrey Police,-0.542920,51.326792,On or near MONUMENT ROAD,E01030980,Woking 004A,Investigation complete; no suspect identified
8e37fc7f4e7aade43e42f78dfd241f299846189794c5bc4e7a66aeabc76d3694,2015-11,Surrey Police,Surrey Police,-0.540856,51.325777,On or near ARNOLD ROAD,E01030982,Woking 004C,Investigation complete; no suspect identified
5d2b5a25a6283402458c72c73b8455003a317eb97c8cea49f6a9ac37a8df42c3,2015-11,Surrey Police,Surrey Police,-0.544005,51.325160,On or near KERRY TERRACE,E01030980,Woking 004A,Investigation complete; no suspect identified
22378daa817a55edb201d37e4f7b3b635db32e0af38c2ed9a185045350981e15,2015-11,Surrey Police,Surrey Police,-0.527384,51.334160,On or near DEVONSHIRE AVENUE,E01030984,Woking 004E,Investigation complete; no suspect identified
d30fc19f97f0569852fd3da41f37928039442a77c027659154026ee69a955498,2015-11,Surrey Police,Surrey Police,-0.538627,51.315075,On or near Petrol Station,E01030990,Woking 006C,Investigation complete; no suspect identified
2bc2345898b635b149a7ca2f82f58395cf6377fc4b084406eb9ef37c8a0589b8,2015-11,Surrey Police,Surrey Police,-0.541849,51.324350,On or near MAYBURY HILL,E01030982,Woking 004C,Investigation complete; no suspect identified
119bccec60d323323256e1295abb0984e3a9dee39c8ac151e95d6b63b3781241,2015-11,Surrey Police,Surrey Police,-0.534245,51.323824,On or near BEAUFORT CLOSE,E01030981,Woking 004B,Investigation complete; no suspect identified
e82e1849cb4cb633c6dcd81b9d6017d3cd96b595f294bd804d258f81b62a15e6,2015-11,Surrey Police,Surrey Police,-0.537229,51.325660,On or near ALPHA ROAD,E01030982,Woking 004C,Investigation complete; no suspect identified
93ee613156d821ddc0d8b501b53722ba126759f96732cd87c38073b2f25cca91,2015-11,Surrey Police,Surrey Police,-0.544931,51.302240,On or near HIGH STREET,E01030995,Woking 011E,Investigation complete; no suspect identified
28f37b1f09acc3798af6144ba6e2238b01b80c3307439b3c33e3e86b5f340348,2015-11,Surrey Police,Surrey Police,-0.636477,51.332405,On or near OLDHOUSE LANE,E01030762,Surrey Heath 006B,Investigation complete; no suspect identified
b3552862f2710204ba1c03ec2a575586accc6bf188ba92134a256b072d25deac,2015-11,Surrey Police,Surrey Police,-0.636477,51.332405,On or near OLDHOUSE LANE,E01030762,Surrey Heath 006B,Investigation complete; no suspect identified
9fcec258f00365abed0eb6c5be87d6e5ca7fde0a7ced25023240aa277c8e035d,2015-11,Surrey Police,Surrey Police,-0.578687,51.317034,On or near PARLEY DRIVE,E01030970,Woking 008C,Investigation complete; no suspect identified
6abf7d4ac75df9f23ec46732e54d390f3c8f9e12f6877c9ee5358a7ad0d2dec7,2015-11,Surrey Police,Surrey Police,-0.516948,51.338147,On or near SHEERWATER ROAD,E01030984,Woking 004E,Investigation complete; no suspect identified
e901efb616f14b04916182544f28ee54cfa16545b4b93166a0994590d7051060,2015-11,Surrey Police,Surrey Police,-0.536538,51.302280,On or near HIGH STREET,E01030994,Woking 011D,Investigation complete; no suspect identified
31c05c5cbb8dd83028d326eed24782e70bc2b5a19267b654ff6e559b35a4cbb0,2015-11,Surrey Police,Surrey Police,-0.114172,51.174538,On or near CHURCHILL ROAD,E01030818,Tandridge 011C,Investigation complete; no suspect identified
d74e8a9434c58881600875a9722bb5b8577e54940730d9b17370afec0d3818a4,2015-11,Surrey Police,Surrey Police,-0.115842,51.172865,On or near Petrol Station,E01030818,Tandridge 011C,Investigation complete; no suspect identified
ce39ee4dccb3e597efc5b501434c5e2f477c1a3808234ce121b29230964e23f9,2015-11,Surrey Police,Surrey Police,-0.116154,51.174354,On or near Petrol Station,E01030818,Tandridge 011C,Investigation complete; no suspect identified
d006a2c2e0ee223853b4bb6199d287111d20127859ac8bad59c1605eb6e89340,2015-11,Surrey Police,Surrey Police,-0.114172,51.174538,On or near CHURCHILL ROAD,E01030818,Tandridge 011C,Investigation complete; no suspect identified
d4566504022e6576748e50c56734bbefe40e86458877e19e5d5deed18630678a,2015-11,Surrey Police,Surrey Police,-0.120303,51.174691,On or near RALEIGH DRIVE,E01030818,Tandridge 011C,Investigation complete; no suspect identified
879e965087eba00e00930b43382e6e2c2c944eec661cb09b15ff8ad07b9fbc79,2015-11,Surrey Police,Surrey Police,-0.120303,51.174691,On or near RALEIGH DRIVE,E01030818,Tandridge 011C,Investigation complete; no suspect identified
3dfa458b04d4caf73b8f09a470a1e213112601107fe3b1e3c330e7ae335ea98b,2015-11,Surrey Police,Surrey Police,-0.115723,51.171937,On or near Supermarket,E01030819,Tandridge 011D,Investigation complete; no suspect identified
baecfe2b91e38efe7b9ffafc92d5004defdb818b0aa3038cad3b581fa66a79b6,2015-11,Surrey Police,Surrey Police,-0.115723,51.171937,On or near Supermarket,E01030819,Tandridge 011D,Investigation complete; no suspect identified
17e5b878e0c3ada42ab78ed5ee3f154ce4855850834e9c37b0462d1a1b5acddf,2015-11,Surrey Police,Surrey Police,-0.113770,51.165107,On or near GEARY CLOSE,E01030816,Tandridge 011A,Investigation complete; no suspect identified
c99bbfc3b8574a5bacccd9a8fab04f5e703b7fe1a73bb342727939f23c69b315,2015-11,Surrey Police,Surrey Police,-0.124722,51.172271,On or near QUEBEC CLOSE,E01030817,Tandridge 011B,Investigation complete; no suspect identified
d83a01b56e3e699286bb30e259ac818d68ab16d54fdfa4f16e8a8f845abe033f,2015-11,Surrey Police,Surrey Police,-0.123602,51.166020,On or near BROADBRIDGE LANE,E01030819,Tandridge 011D,Investigation complete; no suspect identified
2e5e721f702334b9c865842bdef7af938bf770bd31a80f0d2277372af9c2cbf9,2015-11,Surrey Police,Surrey Police,-0.111213,51.162233,On or near PARK ROAD,E01030819,Tandridge 011D,Investigation complete; no suspect identified
8471e274b8cdc5886db5e73c5c80732b3ee44f0c5eb3210e1bab20b295e2e58b,2015-11,Surrey Police,Surrey Police,-0.133871,51.148675,On or near ANTLANDS LANE EAST,E01030819,Tandridge 011D,Investigation complete; no suspect identified
5e99f27f1c21a43c6135dcf00ad59d0f00c2a812117c2c17d21faef2e36dd9c9,2015-11,Surrey Police,Surrey Police,0.022495,51.295379,On or near THE COPSE,E01032571,Tandridge 012D,Investigation complete; no suspect identified
2b86c285d3735bf5bb0b163466ba1cdb71abd9d5f49ff3d6822954775ab35cac,2015-11,Surrey Police,Surrey Police,-0.055629,51.309463,On or near THE GREEN,E01030853,Tandridge 012B,Investigation complete; no suspect identified
a785719bd4df3f0c23e5fec2a959740b76c7974b4958bfc6ec4b382ecc18b05a,2015-11,Surrey Police,Surrey Police,-0.054375,51.308256,On or near CHAPEL ROAD,E01030853,Tandridge 012B,Investigation complete; no suspect identified
5be0f8d4e75d0998e0309ffa24d3c35553f9b0de875960866476185c003e192d,2015-11,Surrey Police,Surrey Police,-0.050141,51.308626,On or near BOND ROAD,E01030854,Tandridge 012C,Investigation complete; no suspect identified
31bdec653c3832c6e3b807e439bba7bda79b2fd27e3fe863cf8d786c3b065218,2015-11,Surrey Police,Surrey Police,-0.028542,51.316115,On or near Sports/Recreation Area,E01030852,Tandridge 012A,Investigation complete; no suspect identified
3b4abf7b04fb7217e8b19ec8af65c6c88fb24da981ca9a1acd28c46df437f13a,2015-11,Surrey Police,Surrey Police,-0.033670,51.277720,On or near NORTHDOWN ROAD,E01030861,Tandridge 004F,Investigation complete; no suspect identified
cdf4756964353fed89a92baca0107509da0a245b0c38e841310db9676aaf9a1b,2015-11,Surrey Police,Surrey Police,-0.043210,51.307620,On or near Supermarket,E01030854,Tandridge 012C,Investigation complete; no suspect identified
e86c0f70dc0707e8739414838853f6791fc1b42a8bd624197602ea9e60b688a9,2015-11,Surrey Police,Surrey Police,-0.051573,51.303254,On or near BEECHWOOD LANE,E01030852,Tandridge 012A,Investigation complete; no suspect identified
7633b0dcbfebaaa200ff3c5727c2e39f5c47f7d30a07b06c3d96eb155d5860de,2015-11,Surrey Police,Surrey Police,-0.064603,51.304540,On or near WATERFIELD DRIVE,E01030855,Tandridge 002A,Investigation complete; no suspect identified
a993004d60a620221551d0e5ed91527a78c201c527a099623cb87d7fd5ae4046,2015-11,Surrey Police,Surrey Police,-0.558349,51.318566,On or near CHAPEL STREET,E01030954,Woking 008A,Investigation complete; no suspect identified
48f7b0ab7a8dca563000f57a20a9733148bb0530567b43d15802824092d3e584,2015-11,Surrey Police,Surrey Police,-0.555155,51.321089,On or near CHERTSEY ROAD,E01030954,Woking 008A,Investigation complete; no suspect identified
4eb45c4faa4ed2ebeafe9257acb70b0aa1a581c61ea261cfa7d3607d8867a75e,2015-11,Surrey Police,Surrey Police,-0.555155,51.321089,On or near CHERTSEY ROAD,E01030954,Woking 008A,Investigation complete; no suspect identified
5be132898d6e575cee1e51b94689556b1d13690d41effac4a0f867d0daa06f2b,2015-11,Surrey Police,Surrey Police,-0.535897,51.349904,On or near ANNINGSLEY PARK,E01030679,Runnymede 008C,Investigation complete; no suspect identified
82ecce0bec1023cde9766b7120f96f37047f8ffa8f1284c865be504fac9d2ad9,2015-11,Surrey Police,Surrey Police,-0.535897,51.349904,On or near ANNINGSLEY PARK,E01030679,Runnymede 008C,Investigation complete; no suspect identified
02b6b123f57618083fb78890433bea0d687dd82ba6871145a51bd2acc4c31391,2015-11,Surrey Police,Surrey Police,-0.550841,51.307700,On or near Sports/Recreation Area,E01030972,Woking 011B,Investigation complete; no suspect identified
0b3123d3095b6f103812beb623c1f8dec63124e612d80362e78d631d1cf6977e,2015-11,Surrey Police,Surrey Police,-0.636477,51.332405,On or near OLDHOUSE LANE,E01030762,Surrey Heath 006B,Investigation complete; no suspect identified
6456b22afabca7e0aa62c283abe8c380e5456f29f24b74825d49d65886be9b2a,2015-11,Surrey Police,Surrey Police,-0.516948,51.338147,On or near SHEERWATER ROAD,E01030984,Woking 004E,Investigation complete; no suspect identified
4d0e6075149bb3264f535c593fb9aaaa49b0629001b745ece2f9b3225dbf113a,2015-11,Surrey Police,Surrey Police,-0.597393,51.316279,On or near LOCKFIELD DRIVE,E01030958,Woking 005F,Investigation complete; no suspect identified
1f7d86ac72a3a60ddb444065e5e2105115a9ad7bd06c64a565f2c2734ee64270,2015-11,Surrey Police,Surrey Police,-0.570255,51.321023,On or near TOWER CLOSE,E01030969,Woking 008B,Investigation complete; no suspect identified
b42a0b9a4a9d2a1951f5c46087b66a638a04f7852dbb854462617704031e8dfe,2015-11,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
e200eb3d5e7b2d633ff5e4727f67a849c24bf518a0f2c4dd909cb586ce03e1fb,2015-11,Surrey Police,Surrey Police,-0.510578,51.359720,On or near LEIGH CLOSE,E01030661,Runnymede 009D,Suspect charged
99e28602dca77744df0463921fd314c414a7f392b06ce95f37da87c6f93fd8ee,2015-11,Surrey Police,Surrey Police,-0.558770,51.319317,On or near Shopping Area,E01030954,Woking 008A,Suspect charged
99e28602dca77744df0463921fd314c414a7f392b06ce95f37da87c6f93fd8ee,2015-11,Surrey Police,Surrey Police,-0.558770,51.319317,On or near Shopping Area,E01030954,Woking 008A,Suspect charged
87d673f1c90afdc95a4929fd51f1716e872d9d7ecd82b331691df904f5ae0da4,2015-11,Surrey Police,Surrey Police,-0.162973,51.171223,On or near VICTORIA ROAD,E01030575,Reigate and Banstead 018A,Suspect charged
466ff9541c496006a4c87cb91e0bffd47ceec097f290ed85235b57dc64f224ab,2015-11,Surrey Police,Surrey Police,-0.587946,51.242563,On or near Further/Higher Educational Building,E01030468,Guildford 015C,Offender given a caution
6d2c37e192d442ac73e32fdda93f31a9f246f2b1d26f79ef0e345a5ef0296438,2015-11,Surrey Police,Surrey Police,-0.262909,51.332811,On or near Parking Area,E01030411,Epsom and Ewell 008B,Suspect charged
9cb5fe19aa5ccb8fdce81c7dfb6df2f28d961842575a25fc737b73543135c5eb,2015-11,Surrey Police,Surrey Police,-0.807745,51.191980,On or near ROWAN CHASE,E01030898,Waverley 009A,Suspect charged
9cb5fe19aa5ccb8fdce81c7dfb6df2f28d961842575a25fc737b73543135c5eb,2015-11,Surrey Police,Surrey Police,-0.807745,51.191980,On or near ROWAN CHASE,E01030898,Waverley 009A,Suspect charged
fa3d713af6aafcbdff883a178436e406ba95c1765d7c3555f4000f9fd3a2d254,2015-11,Surrey Police,Surrey Police,-0.427259,51.426307,On or near CHERTSEY ROAD,E01030699,Spelthorne 006C,Suspect charged
fa3d713af6aafcbdff883a178436e406ba95c1765d7c3555f4000f9fd3a2d254,2015-11,Surrey Police,Surrey Police,-0.427259,51.426307,On or near CHERTSEY ROAD,E01030699,Spelthorne 006C,Suspect charged
c0928a296b8f178ec9e56b3aaba5d39e91d17f2e0d4463f1db564f0308a42cb6,2015-11,Surrey Police,Surrey Police,-0.102184,51.291846,On or near STANLEY STREET,E01030857,Tandridge 003D,Suspect charged
69ccd40f0aa034914c2f31ea4042b22008648ae97de05baf471e69bbf248b4f6,2015-11,Surrey Police,Surrey Police,-0.725775,51.286849,On or near Petrol Station,E01030785,Surrey Heath 012D,Suspect charged
b2f6e54216bf4b37da49aab70d5b9a9e7fab3f192bf1c2c8cb8338bf7c857f47,2015-11,Surrey Police,Surrey Police,-0.019391,51.175598,On or near VICARAGE CLOSE,E01030835,Tandridge 010E,Suspect charged
9cb5fe19aa5ccb8fdce81c7dfb6df2f28d961842575a25fc737b73543135c5eb,2015-11,Surrey Police,Surrey Police,-0.807745,51.191980,On or near ROWAN CHASE,E01030898,Waverley 009A,Suspect charged
fa3d713af6aafcbdff883a178436e406ba95c1765d7c3555f4000f9fd3a2d254,2015-11,Surrey Police,Surrey Police,-0.427259,51.426307,On or near CHERTSEY ROAD,E01030699,Spelthorne 006C,Suspect charged
9cb5fe19aa5ccb8fdce81c7dfb6df2f28d961842575a25fc737b73543135c5eb,2015-11,Surrey Police,Surrey Police,-0.807745,51.191980,On or near ROWAN CHASE,E01030898,Waverley 009A,Suspect charged
9cb5fe19aa5ccb8fdce81c7dfb6df2f28d961842575a25fc737b73543135c5eb,2015-11,Surrey Police,Surrey Police,-0.807745,51.191980,On or near ROWAN CHASE,E01030898,Waverley 009A,Suspect charged
c0928a296b8f178ec9e56b3aaba5d39e91d17f2e0d4463f1db564f0308a42cb6,2015-11,Surrey Police,Surrey Police,-0.102184,51.291846,On or near STANLEY STREET,E01030857,Tandridge 003D,Suspect charged
c0928a296b8f178ec9e56b3aaba5d39e91d17f2e0d4463f1db564f0308a42cb6,2015-11,Surrey Police,Surrey Police,-0.102184,51.291846,On or near STANLEY STREET,E01030857,Tandridge 003D,Suspect charged
d4dd3a7be5b7683ac13d0a4f30abb6b109195d6723656cedec41be07c7156941,2015-11,Surrey Police,Surrey Police,-0.725775,51.286849,On or near Petrol Station,E01030785,Surrey Heath 012D,Suspect charged
239eb1f1ffcc3f3c0485519a9819411f7ae1bc478b292846b326c1de2f130191,2015-11,Surrey Police,Surrey Police,-0.273422,51.325017,On or near Hospital,E01030419,Epsom and Ewell 008D,Offender given a caution
ea87bf0e7c26fe7ecc548f86891f46fde3a38306f09ea114848594844f6ca91f,2015-11,Surrey Police,Surrey Police,-0.684074,51.103445,On or near PRESTWICK LANE,E01030932,Waverley 016C,Suspect charged
eec457fc754f18f39ca6c58f975912e858465f42f25b548307361d7cc3dea3ce,2015-11,Surrey Police,Surrey Police,-0.104568,51.292469,On or near ALEXANDER CRESCENT,E01030857,Tandridge 003D,Suspect charged
c3fa674128d47ba5fdce4441acb5cede424809af9fe52d6cec43d38e2509e862,2015-11,Surrey Police,Surrey Police,-0.449866,51.365649,On or near DANESWOOD CLOSE,E01030375,Elmbridge 012E,Suspect charged
7accd606c12c7355fce0cb8fa6aa3a840ed1005b499ea5739b9a142d7b84f9c2,2015-11,Surrey Police,Surrey Police,-0.709719,51.097562,On or near PEPERHAM ROAD,E01030932,Waverley 016C,Local resolution
7c87089589874d4589e2217246f828be88e9bcd635f224e11bcfd36a57817f1d,2015-11,Surrey Police,Surrey Police,-0.576622,51.239503,On or near Police Station,E01030451,Guildford 013C,Offender given a caution
1b2eb83b45895269e5eafb70548d44bc28d2cc42b45795a01ff766e1aa90a916,2015-11,Surrey Police,Surrey Police,-0.713315,51.252910,On or near MILES ROAD,E01030432,Guildford 010C,Offender given a caution
d6fccc215a68399a13de63dfec04e5c5c6a9893ed4ec2bb95d2ba2e2dd1e8644,2015-11,Surrey Police,Surrey Police,-0.756111,51.318441,On or near MAYFIELD ROAD,E01030805,Surrey Heath 008F,Local resolution
55853b463a3ae2e8eda79dee91fe46388435d751b91e78d1ffd22f2f45fbd6f3,2015-11,Surrey Police,Surrey Police,-0.515047,51.108228,On or near HORSHAM ROAD,E01030862,Waverley 015A,Local resolution
ae9d748e2aa383131a28be49215aec54a9db3cc891144e2956a2976c115f06fc,2015-11,Surrey Police,Surrey Police,-0.614999,51.180379,On or near RAMSDEN ROAD,E01030923,Waverley 010C,Local resolution
74cdb8b7ce4813b41a6f06b694af4569287cba9eae26b98574405e95eaf2310a,2015-11,Surrey Police,Surrey Police,-0.362858,51.286590,On or near APPLE TREE CLOSE,E01030541,Mole Valley 005C,Suspect charged
21a7db2401b10ee9d9c652f72165a28981cefb09084fd256cb7cb83182319356,2015-11,Surrey Police,Surrey Police,-0.424122,51.354812,On or near Sports/Recreation Area,E01030318,Elmbridge 014F,Suspect charged
62373c22c4b7d1e684953a8d5e852a5ce6459b3e86a805207397b019f1a3ab0a,2015-11,Surrey Police,Surrey Police,-0.576622,51.239503,On or near Police Station,E01030451,Guildford 013C,Suspect charged
aa1ccc3b413d92e7865c7179f583e5a9591c7cd584324fed6b44395e9c52e3f8,2015-11,Surrey Police,Surrey Police,-0.605204,51.352090,On or near WINDSOR ROAD,E01030763,Surrey Heath 001A,Offender given a drugs possession warning
c4ba394eb65eec8ca80baf653be174e2de0d50d0c4b507a165505c7a88f2cd96,2015-11,Surrey Police,Surrey Police,-0.512615,51.407665,On or near Park/Open Space,E01030685,Runnymede 004C,Offender given a drugs possession warning
88097d4b3b72e294f37e4c33dcbc343966a3307420b5f631ee32453e2dfaa92e,2015-11,Surrey Police,Surrey Police,-0.483659,51.423696,On or near ELIZABETH AVENUE,E01030739,Spelthorne 007B,Local resolution
2bdeb2cbf0567d7f8de8e1753fd0cad24a23f79677088ffa0c7a00d026f3a449,2015-11,Surrey Police,Surrey Police,-0.166077,51.241515,On or near PRINCESS WAY,E01030612,Reigate and Banstead 011C,Offender given a caution
d634172871f715f34f4db1a9f89f66afddc21206e9ed9156a4aac0c48f254dc6,2015-11,Surrey Police,Surrey Police,-0.612740,51.185577,On or near HIGH STREET,E01030916,Waverley 007A,Local resolution
2f18fff4e7bfa1ca9a9eaf54e68d3485dfae4869438eecbfe3343dbf0b822a1b,2015-11,Surrey Police,Surrey Police,-0.642165,51.323038,On or near Prison,E01030761,Surrey Heath 006A,Suspect charged
0422c002b3f65e17fa4561b46c870c2fbe49374264d9be7aa1491a3248f97928,2015-11,Surrey Police,Surrey Police,-0.598470,51.192772,On or near CATTESHALL HATCH,E01030921,Waverley 005E,Local resolution
7b0dea2e4013c5f46dce727c8e0dcf2e3a06ca9498f675fc615521be34cadc82,2015-11,Surrey Police,Surrey Police,-0.270554,51.336009,On or near MAIDENSHAW ROAD,E01030409,Epsom and Ewell 007E,Offender given penalty notice
323eca3688f90a86e08a41a082749f89f25d9e8b1679f0c635688b4ae8d7b922,2015-11,Surrey Police,Surrey Police,-0.446846,51.396723,On or near Parking Area,E01030731,Spelthorne 013B,Local resolution
a87a650f43d3cd817432c4ba5781b0f34c4f5e81a4e21f812c22b62510ff7ac4,2015-11,Surrey Police,Surrey Police,-0.574870,51.235480,On or near Shopping Area,E01030455,Guildford 013E,Offender given a caution
4121a7b8360c739fdd150769810dc5b798a3482982f8b87ae10e634fd9a33015,2015-11,Surrey Police,Surrey Police,-0.727029,51.086619,On or near KING'S ROAD,E01030928,Waverley 017C,Local resolution
0791ef13f1a6a90d4cef67907991f22211ca080552c9b5965b19a9090a732179,2015-11,Surrey Police,Surrey Police,-0.604274,51.242237,On or near Supermarket,E01030470,Guildford 012A,Offender given penalty notice
c45da20fcc3fb79264861a831a7ffa64cd996a922c57f9e22fffed8504704e53,2015-11,Surrey Police,Surrey Police,-0.752620,51.318575,On or near OLD POND CLOSE,E01030805,Surrey Heath 008F,Suspect charged
fd5ab19b06dff134e24fca07b3fdeefeb6fd96ca6596e6f3aa7510f7b50c745d,2015-11,Surrey Police,Surrey Police,-0.448943,51.368290,On or near PRINCE'S ROAD,E01030375,Elmbridge 012E,Offender given a drugs possession warning
