Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c01b2d32d31a9d04d669f17eb0784ec84c004bf2b3b79886319690f5f402a3d8,2015-11,Cleveland Police,Cleveland Police,-1.312789,54.611926,On or near TANTON GROVE,E01012255,Stockton-on-Tees 005A,Investigation complete; no suspect identified
ebb38fa7473c731fe6b7dedf35f2158b9b93385b47e462a0469f9f9024e8e614,2015-11,Cleveland Police,Cleveland Police,-1.223461,54.563260,On or near OTTAWA ROAD,E01012026,Middlesbrough 006A,Investigation complete; no suspect identified
d0a84ecab5f896fd1bfe402bd255b5c8884ecb8b7e35c12460a5f1c7a264a73d,2015-11,Cleveland Police,Cleveland Police,-1.242415,54.575306,On or near HARRIS STREET,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
3daa68364cb83189c2ee2ccf82467830d8a7d6b2aaa591b999bc2619c7062fbb,2015-11,Cleveland Police,Cleveland Police,-1.287242,54.611032,On or near MELROSE AVENUE,E01012277,Stockton-on-Tees 002F,Investigation complete; no suspect identified
6bbc7fdd37f7ee5515a9db2d5043b500b01903a5db041f420813b32630a3f751,2015-11,Cleveland Police,Cleveland Police,-1.223374,54.549123,On or near WESTERHAM GROVE,E01012020,Middlesbrough 011C,Investigation complete; no suspect identified
28b6b22409c8cc9d157799125336df9e40b0ddce49e73cf183e4648390033785,2015-11,Cleveland Police,Cleveland Police,-1.239560,54.579935,On or near NILE STREET,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
0540cb15bacf4db6644faad0419aea8e51fdf9c7e0ff3f854cf39f306954138d,2015-11,Cleveland Police,Cleveland Police,-1.323562,54.554191,On or near COTHERSTONE ROAD,E01012264,Stockton-on-Tees 014C,Investigation complete; no suspect identified
5352483caa61a5ea53a92dfb9e25dcc685f1532accbdf952cb54607f00c0ee26,2015-11,Cleveland Police,Cleveland Police,-1.360612,54.518364,On or near ORCHARD MEWS,E01012200,Stockton-on-Tees 021B,Investigation complete; no suspect identified
8f0495992ccd3502a54b179f92b2339f428aa8ce53914eed011a22e42e7c53a6,2015-11,Cleveland Police,Cleveland Police,-0.886475,54.554024,On or near HIGH STREET,E01012136,Redcar and Cleveland 013D,Investigation complete; no suspect identified
9fa4f4f1781867b46ab8b8fe362f0f4d9eca549b7b80b471b687ca106cb94776,2015-11,Cleveland Police,Cleveland Police,-1.298712,54.602184,On or near ALLENDALE ROAD,E01012280,Stockton-on-Tees 004C,Investigation complete; no suspect identified
9ee600ed79ed0719ac6b7e48f0518db898c75292a43134e9a203a67555fd2381,2015-11,Cleveland Police,Cleveland Police,-1.191435,54.552985,On or near DUNMOW AVENUE,E01012015,Middlesbrough 007A,Investigation complete; no suspect identified
bea6dfc34a220ccfa2e33135064d044e6e104c640e60f1307ef9c05d12b03098,2015-11,Cleveland Police,Cleveland Police,-1.297352,54.554392,On or near EASTON STREET,E01012286,Stockton-on-Tees 017A,Investigation complete; no suspect identified
14052e1c42b71eaf9d493f808d45c544434f32a3e1f0430728da804c2c7c51cf,2015-11,Cleveland Police,Cleveland Police,-1.182683,54.564637,On or near WELLMEAD ROAD,E01012089,Middlesbrough 007D,Investigation complete; no suspect identified
57de397e8e87a3422e291a172314df72ec2b2c9c4384889e007c6ae3e33da37d,2015-11,Cleveland Police,Cleveland Police,-1.253474,54.571178,On or near Supermarket,E01012041,Middlesbrough 003F,Investigation complete; no suspect identified
c6ce97b7ca1e81f2216cec0e0d71bea956b6561cd892d30d294a26042648089b,2015-11,Cleveland Police,Cleveland Police,-1.143674,54.572977,On or near BIRCHINGTON AVENUE,E01033471,Redcar and Cleveland 009F,Investigation complete; no suspect identified
08757e012dd798161a504c674375dbb32b852fa896158f8293f5037c8f43442d,2015-11,Cleveland Police,Cleveland Police,-1.291630,54.607975,On or near Supermarket,E01012276,Stockton-on-Tees 002E,Investigation complete; no suspect identified
0038ef93a2f60f9467ebc33c8068be2cafe1c6137cdcaca8c57d63d378d91cad,2015-11,Cleveland Police,Cleveland Police,-0.898512,54.556614,On or near HIGH ROW,E01033473,Redcar and Cleveland 013E,Investigation complete; no suspect identified
ff18658c1a00705aadeb05039d4dd7364152b27f52a8cebda8792a255d3caaef,2015-11,Cleveland Police,Cleveland Police,-1.215571,54.530371,On or near TOLLESBY BRIDGE,E01012035,Middlesbrough 019F,Investigation complete; no suspect identified
a04caf1eda3aee3a03dc01fcfbf7fe8dffd12240126f723b04cef61f6b1c3728,2015-11,Cleveland Police,Cleveland Police,-1.236569,54.575234,On or near Parking Area,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
18fedc6cebbbaeaea436d310444ff16158a274c96ea09eef516d740c6369e058,2015-11,Cleveland Police,Cleveland Police,-1.047385,54.532255,On or near EASBY CLOSE,E01012120,Redcar and Cleveland 020A,Investigation complete; no suspect identified
05502959c228870c896652d3f767aec715e7da02aaa655e8a8dba613807ed414,2015-11,Cleveland Police,Cleveland Police,-1.243201,54.560447,On or near Supermarket,E01012081,Middlesbrough 005D,Investigation complete; no suspect identified
9ee27e0bc6727c9acb906e082fd56f2f767c9f672ff12ee9facfd7b17cb914e8,2015-11,Cleveland Police,Cleveland Police,-1.242233,54.570947,On or near PRINCES ROAD,E01012039,Middlesbrough 003D,Investigation complete; no suspect identified
11054c19afc6079497c1c780c0365ed0ef5cd41ceedabdb9242169f9433f20ab,2015-11,Cleveland Police,Cleveland Police,-1.051515,54.535424,On or near BAKEHOUSE SQUARE,E01012117,Redcar and Cleveland 018A,Investigation complete; no suspect identified
2b44adb71af447ee0a9a813c59a01fb8cae451c7a7b242c05cd6d7f8a32a4930,2015-11,Cleveland Police,Cleveland Police,-1.212201,54.694847,On or near LANCASTER ROAD,E01011955,Hartlepool 003A,Investigation complete; no suspect identified
bf667e9f5b2763fef9183b3a04e1b05b4518c6ec8bf81fa9e399b4aa76cec86f,2015-11,Cleveland Police,Cleveland Police,-1.250815,54.554230,On or near ORIEL CLOSE,E01012055,Middlesbrough 009C,Investigation complete; no suspect identified
73f57a4fb8cf096e667df85d8ac9408c805683ccd8c9ab62f93db94cad1d0df1,2015-11,Cleveland Police,Cleveland Police,-1.219456,54.570550,On or near LYTTON STREET,E01012094,Middlesbrough 001F,Investigation complete; no suspect identified
91bb7d9ee2b0036d1c3b720a75f27039814fde8b1d3ef6e5993e673b30424892,2015-11,Cleveland Police,Cleveland Police,-1.059686,54.617622,On or near CLARENDON STREET,E01012102,Redcar and Cleveland 001C,Investigation complete; no suspect identified
5775ea29027806279835378a7efd4ead432d743146d7199b843547502b2436ce,2015-11,Cleveland Police,Cleveland Police,-1.084816,54.608135,On or near SANDSEND ROAD,E01012106,Redcar and Cleveland 003C,Investigation complete; no suspect identified
90d9eefc4ee9b4e504344186a571cc1f8993514c877ecbdd9b2d209784d87d4f,2015-11,Cleveland Police,Cleveland Police,-1.226659,54.708034,On or near SKELTON STREET,E01011953,Hartlepool 002B,Investigation complete; no suspect identified
2b5864511e724b569c3f7efc421f0dc965eba0e51038bc11914494b38a4d553c,2015-11,Cleveland Police,Cleveland Police,-1.231495,54.552995,On or near ELDERWOOD COURT,E01012019,Middlesbrough 011B,Investigation complete; no suspect identified
429fbeb9293c5339840c8e9c1b70a31c59a3bfe584cc70059475def876ca57db,2015-11,Cleveland Police,Cleveland Police,-1.171503,54.552347,On or near AINSWORTH WAY,E01012148,Redcar and Cleveland 021A,Investigation complete; no suspect identified
aac255cd001470711bcb130ecfaea6a09e07d2a3eb04068d0b95c18ce3bf9023,2015-11,Cleveland Police,Cleveland Police,-1.184838,54.533358,On or near PINEWOOD ROAD,E01012062,Middlesbrough 020A,Investigation complete; no suspect identified
ede5e61fb29b5852e0ef2e6703a968efa15b37a1a84b275a8573e215368e3dab,2015-11,Cleveland Police,Cleveland Police,-0.965082,54.568139,On or near Pedestrian Subway,E01012163,Redcar and Cleveland 012B,Investigation complete; no suspect identified
bd3783970f17363936809d8d8d1e00aec7a9ff50054a44bea80699d244940add,2015-11,Cleveland Police,Cleveland Police,-1.332002,54.570433,On or near BISHOPTON ROAD,E01012219,Stockton-on-Tees 012A,Investigation complete; no suspect identified
84a09b8aa17b5f50ae1f6fdf23eb6855924f8759105539b7579e05db5a417668,2015-11,Cleveland Police,Cleveland Police,-1.216707,54.687255,On or near YORK ROAD,E01011974,Hartlepool 005B,Investigation complete; no suspect identified
529081386d89f48c58393dbdd46fb2ecb601c03048ae85725a29ef4cbd28d93e,2015-11,Cleveland Police,Cleveland Police,-1.274501,54.575215,On or near North Tees Industrial Estate,E01012258,Stockton-on-Tees 010C,Investigation complete; no suspect identified
27f7fe2c6063e0175a5ad8a365a39b55de54d6a2668ab682e491d59cd45d0bd5,2015-11,Cleveland Police,Cleveland Police,-1.318132,54.574813,On or near ROWAN ROAD,E01012252,Stockton-on-Tees 012C,Investigation complete; no suspect identified
f0da60b0a3acda992f352f09cbe280623d5ddc5559faa461ff6b6de5625d48a2,2015-11,Cleveland Police,Cleveland Police,-1.223995,54.549828,On or near SANDFORD CLOSE,E01012020,Middlesbrough 011C,Investigation complete; no suspect identified
f0bd52ae4a7eadf1b3935956b9b540a6606cf4ef96e60d6579fbc10f49bf0c7e,2015-11,Cleveland Police,Cleveland Police,-1.228045,54.542449,On or near Sports/Recreation Area,E01012021,Middlesbrough 011D,Investigation complete; no suspect identified
1786b6b238c08dd051491149c36436c029e11783c5610528f282dfba9e481ca4,2015-11,Cleveland Police,Cleveland Police,-1.225684,54.549596,On or near LYTHE PLACE,E01012021,Middlesbrough 011D,Investigation complete; no suspect identified
cdb61a0ac84440b3dfb115313ce2ccb93dade3c9618484b1f47e6927ec8abf13,2015-11,Cleveland Police,Cleveland Police,-0.990629,54.527032,On or near BIRK BROW ROAD,E01012181,Redcar and Cleveland 016D,Investigation complete; no suspect identified
40271e17ea4b71c6211bda4aeeefdd24b726fa1a6273f5d090d8a2bbcbfb775a,2015-11,Cleveland Police,Cleveland Police,-1.075203,54.533549,On or near PEREGRINE COURT,E01032549,Redcar and Cleveland 019F,Investigation complete; no suspect identified
eda6a54528bd4e648b5d4b203d3d9d1942f06f425f5cf3e6ca6bec8cfaff4b23,2015-11,Cleveland Police,Cleveland Police,-0.976887,54.578521,On or near THE ROSEWAY,E01012161,Redcar and Cleveland 007D,Investigation complete; no suspect identified
b05f93a9b4f928804e27b339a45361074a8637639efc1e09b813a206c14a57de,2015-11,Cleveland Police,Cleveland Police,-1.354883,54.588791,On or near ELWICK CLOSE,E01012250,Stockton-on-Tees 009E,Investigation complete; no suspect identified
38e46ef20d4e9a5619ee483dfd13cd435d9e1c1139080d701b6e9febaf445c6e,2015-11,Cleveland Police,Cleveland Police,-1.149977,54.568923,On or near CALDICOT CLOSE,E01012175,Redcar and Cleveland 009E,Investigation complete; no suspect identified
70de13e4076b62598cc02643ffade7e6619cd0739e091daea8ef582db4891f21,2015-11,Cleveland Police,Cleveland Police,-1.223383,54.562496,On or near BOYNTON ROAD,E01012026,Middlesbrough 006A,Investigation complete; no suspect identified
aee2e5b6d72eef0139e36eeb50719cd8ea4b108fcd3b4d833ee997e27c6bfc28,2015-11,Cleveland Police,Cleveland Police,-0.985825,54.561260,On or near GRASMERE CRESCENT,E01012164,Redcar and Cleveland 012C,Investigation complete; no suspect identified
191fc536ddcc260c91f19972d3ca7288a530328c8878658878450a8a859ff8b6,2015-11,Cleveland Police,Cleveland Police,-1.298094,54.572407,On or near DEVONPORT ROAD,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
f42f0287c3e64a389e48d522a6d24885d35606722cda6f2c55ea68abb0432d53,2015-11,Cleveland Police,Cleveland Police,-1.350231,54.589404,On or near ELTON CLOSE,E01012250,Stockton-on-Tees 009E,Investigation complete; no suspect identified
5467102d71a31306bfab6fc98bca59221691a5dd6ad4c515c56bbb5b11e30ac3,2015-11,Cleveland Police,Cleveland Police,-1.068647,54.615831,On or near Parking Area,E01012144,Redcar and Cleveland 002D,Investigation complete; no suspect identified
4e2bec551ba59141194016723522566f3f09e902b1a5f0e63b9dc4d7ff16827f,2015-11,Cleveland Police,Cleveland Police,-1.353763,54.508900,On or near Shopping Area,E01012299,Stockton-on-Tees 024C,Investigation complete; no suspect identified
83f54606f4080398f4adc158a76f992ce88fcc3a80d144668c92835f12b428cc,2015-11,Cleveland Police,Cleveland Police,-1.306936,54.581876,On or near IMPERIAL CRESCENT,E01012259,Stockton-on-Tees 010D,Investigation complete; no suspect identified
f663d6fc138a5f825ac19a64db4a6e4fbf28b4450d212a9ef01d1b072a2d5fe7,2015-11,Cleveland Police,Cleveland Police,-1.230199,54.558585,On or near URSWICK CLOSE,E01033469,Middlesbrough 006E,Investigation complete; no suspect identified
eabde2b9f7671d4b75d1a105dc9d9bed2948e37f25b2b2cf171f69f5246c796a,2015-11,Cleveland Police,Cleveland Police,-1.244158,54.576405,On or near B1272,E01012041,Middlesbrough 003F,Investigation complete; no suspect identified
7c0ec24e88d0088b9dd461f8b0f9faf319fba07dabd18f7102c56277327acb27,2015-11,Cleveland Police,Cleveland Police,-1.308697,54.581122,On or near GREY STREET,E01012259,Stockton-on-Tees 010D,Investigation complete; no suspect identified
84809c213805684f110ad0b601c0e2c9ec50e8dafa8667f6cd39eef53a172edf,2015-11,Cleveland Police,Cleveland Police,-1.143209,54.567842,On or near MARTINDALE ROAD,E01012113,Redcar and Cleveland 009A,Investigation complete; no suspect identified
1fc74053b9538c4826565fef9d470eef6d04a277681bfb6ff03add989121ba3b,2015-11,Cleveland Police,Cleveland Police,-1.063982,54.561305,On or near NEW ROW,E01012119,Redcar and Cleveland 018C,Investigation complete; no suspect identified
df31ab2a9ee7a55c737e7c7bd5d8b28f4da662b7d2ae16337824b2b4159d3cc9,2015-11,Cleveland Police,Cleveland Police,-1.232985,54.570017,On or near WOODLANDS ROAD,E01012092,Middlesbrough 001D,Investigation complete; no suspect identified
80adde23ae28eaef3a4e040b2dede371fbd1b2d19604b2d47f389e7eae4ccda5,2015-11,Cleveland Police,Cleveland Police,-0.965082,54.568139,On or near Pedestrian Subway,E01012163,Redcar and Cleveland 012B,Investigation complete; no suspect identified
db4a8de06267365b7048b4564b6d6a39cead05097cb59657e8993e54af0d2892,2015-11,Cleveland Police,Cleveland Police,-1.091567,54.607413,On or near BOULBY ROAD,E01012107,Redcar and Cleveland 003D,Investigation complete; no suspect identified
173565b1b6c217e87ba851e35bbf9c587bda758f98ce41d84514c07834d2cf65,2015-11,Cleveland Police,Cleveland Police,-1.243510,54.560449,On or near Supermarket,E01012081,Middlesbrough 005D,Investigation complete; no suspect identified
db624025dca010029d84be392719a04faa3595997b4820ac3efdc019fbb01f25,2015-11,Cleveland Police,Cleveland Police,-1.200304,54.554087,On or near PENRITH ROAD,E01012084,Middlesbrough 010C,Investigation complete; no suspect identified
c5cb170ad930677750e5ec1a33d0558cfaf8a9b4d7df44a171bb1b09b47b1347,2015-11,Cleveland Police,Cleveland Police,-1.260218,54.561765,On or near BETHUNE ROAD,E01012013,Middlesbrough 008C,Investigation complete; no suspect identified
891b507b99f24e73c741687ddb9ecc16f11550d4f227d51a3f593e1680c4d5f1,2015-11,Cleveland Police,Cleveland Police,-1.308203,54.591985,On or near BEACONSFIELD ROAD,E01012261,Stockton-on-Tees 007D,Investigation complete; no suspect identified
90b833484681ca6cd0052c36dab005184e2f8c89a682e0dcef9175eaa8296761,2015-11,Cleveland Police,Cleveland Police,-1.322400,54.573048,On or near LONDONDERRY ROAD,E01012251,Stockton-on-Tees 012B,Investigation complete; no suspect identified
d2c0c86c0f558b40673d097a1fcb8cdf821e67d68f7fd33eab7ee1fe3013d0b5,2015-11,Cleveland Police,Cleveland Police,-1.275092,54.556715,On or near Parking Area,E01012289,Stockton-on-Tees 017D,Investigation complete; no suspect identified
be2815b945926a0d333ede4e0e47026f79ea590b338648a94a6029eb8e461967,2015-11,Cleveland Police,Cleveland Police,-1.168860,54.575102,On or near BEVANLEE ROAD,E01012170,Redcar and Cleveland 022D,Investigation complete; no suspect identified
33f1c66a7a79b2b4c114dab7183fb22376be1cd440582f820bde94db45038e74,2015-11,Cleveland Police,Cleveland Police,-1.223203,54.560608,On or near Supermarket,E01012027,Middlesbrough 006B,Investigation complete; no suspect identified
7cc5011269b5f4df606271b265eecc05dce4e5d59fa35fff9f8346b43b1b5c71,2015-11,Cleveland Police,Cleveland Police,-1.319324,54.558957,On or near EDWARDS STREET,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
df0bf6a17853202f98df668b960ccfebd159316108294bc33bf1dd8b8a59fcf4,2015-11,Cleveland Police,Cleveland Police,-1.237501,54.577495,On or near Shopping Area,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
819fbfcd12c1d680cb51e2e9dd48703b7b8787d76115182b779616d7f4e841a5,2015-11,Cleveland Police,Cleveland Police,-1.249107,54.568895,On or near Supermarket,E01012038,Middlesbrough 003C,Investigation complete; no suspect identified
53900955f8c44104a84e550281f106ff637ffebe374f1263c2c531d3a7b759d2,2015-11,Cleveland Police,Cleveland Police,-1.275092,54.556715,On or near Parking Area,E01012289,Stockton-on-Tees 017D,Investigation complete; no suspect identified
ca0a3e3797d4a1763f88cd1ba7661d24afcd8d49519268dc08a31f67360b2b4e,2015-11,Cleveland Police,Cleveland Police,-1.281832,54.611369,On or near COLESHILL CLOSE,E01012215,Stockton-on-Tees 003D,Investigation complete; no suspect identified
f780dc9e1f2518cbdebecc2d284f803c999ded59a40493fdc863469e6483aa7f,2015-11,Cleveland Police,Cleveland Police,-0.900588,54.551852,On or near PECTEN COURT,E01033473,Redcar and Cleveland 013E,Investigation complete; no suspect identified
65fc6dc27bd2f2c9561a134fb524335517b689afed3a46e5fc7ba4f95fda4eac,2015-11,Cleveland Police,Cleveland Police,-1.316918,54.558593,On or near PEARSON CLOSE,E01012262,Stockton-on-Tees 014A,Investigation complete; no suspect identified
d551c9ec571d3dd3f037bfc74468b8532d9f0c4b0923ae930989d255a369e23a,2015-11,Cleveland Police,Cleveland Police,-1.214369,54.551941,On or near The James Cook University Hospital,E01012018,Middlesbrough 011A,Investigation complete; no suspect identified
20505331d2f9dfdc9dca7f76fb852bc791417180c3f00586b2196d358ec4bb89,2015-11,Cleveland Police,Cleveland Police,-1.332347,54.590044,On or near TODDINGTON DRIVE,E01012212,Stockton-on-Tees 006C,Investigation complete; no suspect identified
b828e09a8bf3c5bd7f02331875baff635640bb4898a35fd7e69095d210633796,2015-11,Cleveland Police,Cleveland Police,-1.145024,54.569059,On or near ATTLEE ROAD,E01012113,Redcar and Cleveland 009A,Investigation complete; no suspect identified
9e653999b43bd63dd5fbd1efd52f41ba90ff69e1f20a4ef352c2e9a187030f15,2015-11,Cleveland Police,Cleveland Police,-1.285654,54.606197,On or near CLEE TERRACE,E01012196,Stockton-on-Tees 003A,Investigation complete; no suspect identified
7d03e9c0bf70262709ecf5973931dbb19dd85124a02ca29a73d20d0271aa04b4,2015-11,Cleveland Police,Cleveland Police,-1.249409,54.527215,On or near MAPLETON DRIVE,E01012042,Middlesbrough 018A,Investigation complete; no suspect identified
ffdcbe3a758cd598e15b37e85cfa82c9fecd89a7889707f486563d22db5133b3,2015-11,Cleveland Police,Cleveland Police,-1.296372,54.572675,On or near LAMPORT CLOSE,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
3e5497c15f3cf092d60c24769d66f3c2b79ce6e97a576f93d8118e64d43306b5,2015-11,Cleveland Police,Cleveland Police,-1.220581,54.561849,On or near LANSDOWNE ROAD,E01012027,Middlesbrough 006B,Investigation complete; no suspect identified
142293b7b3987fb2feddb666d06ba38088be8ae6aab3bbeaa6a629c9bf8f0cae,2015-11,Cleveland Police,Cleveland Police,-1.222988,54.675145,On or near Supermarket,E01011950,Hartlepool 008A,Investigation complete; no suspect identified
d1384b0b55cd66510591e718d1077a030dd84bd1cba4aecca2910ca8ea5e75c3,2015-11,Cleveland Police,Cleveland Police,-1.329521,54.570787,On or near KIRKDALE CLOSE,E01012253,Stockton-on-Tees 012D,Investigation complete; no suspect identified
6a7e41778560a4449a454b6ae0003b6a0f16575781f2b8edace645466d5583f2,2015-11,Cleveland Police,Cleveland Police,-1.304042,54.579181,On or near DAVID ROAD,E01012259,Stockton-on-Tees 010D,Investigation complete; no suspect identified
4e7d6428adb1bb4326bd4c4dca396e82dfe16979749d464aa88b8a4948be7507,2015-11,Cleveland Police,Cleveland Police,-1.207265,54.686205,On or near CHURCH STREET,E01012000,Hartlepool 007E,Investigation complete; no suspect identified
74afad829ebe8fa1cd431b9a39c247797fda59f52960c66cad179b47f1ca4381,2015-11,Cleveland Police,Cleveland Police,-1.236569,54.575234,On or near Parking Area,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
6fc7f63da9cbaa52694d98d61ee54f17ac64eb6dcf2bc409ec34d11c76bd2a44,2015-11,Cleveland Police,Cleveland Police,-1.143209,54.567842,On or near MARTINDALE ROAD,E01012113,Redcar and Cleveland 009A,Investigation complete; no suspect identified
cfe29c3c2f7964cbcdfe9da66affa9cd7598820650621379c1e7fecea791f9c1,2015-11,Cleveland Police,Cleveland Police,-1.232310,54.568871,On or near ACTON STREET,E01012092,Middlesbrough 001D,Investigation complete; no suspect identified
7f2c978dc4772e5d8164e41cda084823090bc1083ffacf5fcb78dc600f354207,2015-11,Cleveland Police,Cleveland Police,-1.265540,54.554779,On or near WEATHERHEAD AVENUE,E01012011,Middlesbrough 008A,Investigation complete; no suspect identified
b86fbb5a8792dc8eb34832c00e741f7e1eea3d625720d0629c176444c05a873b,2015-11,Cleveland Police,Cleveland Police,-1.341644,54.536488,On or near YARM ROAD,E01012270,Stockton-on-Tees 021F,Investigation complete; no suspect identified
91c3fed28a353abe90306fb11b64c5def84dec3793950893b7d8a66ab7ba030a,2015-11,Cleveland Police,Cleveland Police,-1.290629,54.616579,On or near DEIGHTON GROVE,E01012242,Stockton-on-Tees 001A,Investigation complete; no suspect identified
5010f8f0a0254840dbad934671cb86486846def845cfc06a3d0e821f8771bc69,2015-11,Cleveland Police,Cleveland Police,-1.276757,54.617261,On or near HALIDON WAY,E01012245,Stockton-on-Tees 003F,Investigation complete; no suspect identified
b46521731dc4b6bb59d3d7edcf322dd77e6ae59e7e96724a58008b591877b3d9,2015-11,Cleveland Police,Cleveland Police,-1.248372,54.681129,On or near COATHAM DRIVE,E01011982,Hartlepool 014E,Investigation complete; no suspect identified
fbfe34fe35f30984c7f8b3c0ebd52f22b3240bd5fdc271a18c01416f4dcc2646,2015-11,Cleveland Police,Cleveland Police,-1.330233,54.590572,On or near FINCHAM CLOSE,E01012213,Stockton-on-Tees 006D,Investigation complete; no suspect identified
735a30be71eed30a18d5f247760d3bda77da6e236a513f560d8fe53eb2905256,2015-11,Cleveland Police,Cleveland Police,-1.187013,54.562347,On or near CHESTERWOOD,E01012090,Middlesbrough 007E,Investigation complete; no suspect identified
d023deefbb295616839d54d4a262f8480a6336a9e3196b8cf098b116784fb827,2015-11,Cleveland Police,Cleveland Police,-1.260802,54.559423,On or near NESHAM AVENUE,E01012013,Middlesbrough 008C,Investigation complete; no suspect identified
3bcc539190924803e6315481ed6336fe3dbb479576ca2f6b7070fa1c0f25f203,2015-11,Cleveland Police,Cleveland Police,-1.325270,54.568769,On or near STAINMORE CLOSE,E01012254,Stockton-on-Tees 012E,Investigation complete; no suspect identified
f7fdd7879dfab5a8fd2e65cb52dd45970e2f45f757b4f75f0d771a2827fe3aa5,2015-11,Cleveland Police,Cleveland Police,-1.171503,54.552347,On or near AINSWORTH WAY,E01012148,Redcar and Cleveland 021A,Investigation complete; no suspect identified
9840768b7c998d9428923da3ccb83bb9ee5489344d98ef58161ff54de83088ec,2015-11,Cleveland Police,Cleveland Police,-1.183495,54.554972,On or near BARHOLM CLOSE,E01012015,Middlesbrough 007A,Investigation complete; no suspect identified
b19c1db34a14fe3d3eb9164b75927e94fc16b3393901ac8e8046193665733e23,2015-11,Cleveland Police,Cleveland Police,-0.884371,54.554615,On or near JOHN STREET,E01012136,Redcar and Cleveland 013D,Investigation complete; no suspect identified
23fb27b63b32a9e5d17ccd448d153fe24b5949ec4ae397f52da2b955d66970ca,2015-11,Cleveland Police,Cleveland Police,-1.165761,54.568565,On or near Parking Area,E01033470,Redcar and Cleveland 022G,Investigation complete; no suspect identified
9c931fafc61f44e2ffba6f25a3885fa13454023e632fd9974b92b410dc456d23,2015-11,Cleveland Police,Cleveland Police,-1.175677,54.574637,On or near MAXTON ROAD,E01033470,Redcar and Cleveland 022G,Investigation complete; no suspect identified
cf7b79937d633ee7f1eff331c1ba2c2444e36914ca68fffe4a9234ebac098925,2015-11,Cleveland Police,Cleveland Police,-1.280715,54.610598,On or near KNOLE ROAD,E01012215,Stockton-on-Tees 003D,Investigation complete; no suspect identified
4a2bf3ce56e188d4779cadf1eeab0e3e09bd4efe495b06e6d502a074478349e8,2015-11,Cleveland Police,Cleveland Police,-1.221510,54.695644,On or near THE COPSE,E01011957,Hartlepool 003C,Investigation complete; no suspect identified
518ebc32c4fd71acf3e75d474596f672f2e90b0f2539c3ee0173d36a8a85629c,2015-11,Cleveland Police,Cleveland Police,-1.219768,54.562311,On or near ROSEBERRY ROAD,E01012026,Middlesbrough 006A,Investigation complete; no suspect identified
836a3951a0909d1d3196ae7ba3c073f393e9bf6ef5a6bbfa2a74128e879f70c0,2015-11,Cleveland Police,Cleveland Police,-1.248968,54.567196,On or near ESSEX STREET,E01012038,Middlesbrough 003C,Investigation complete; no suspect identified
fbd79ba850db8853ef774461d69e42e1d1107cc0bb14723a0409dfa4f85c3830,2015-11,Cleveland Police,Cleveland Police,-1.188309,54.520395,On or near FULFORD WAY,E01012066,Middlesbrough 017B,Investigation complete; no suspect identified
290bd65254dd45dd886b3baa1ea6ab80a25878e3ef97a04beffcdeb54bf76401,2015-11,Cleveland Police,Cleveland Police,-1.091173,54.604930,On or near LINGDALE GROVE,E01032561,Redcar and Cleveland 003F,Investigation complete; no suspect identified
ebfb67fb11a65a490a096657a4481236abdf38333e0b3a3e232d5ec0ebffad20,2015-11,Cleveland Police,Cleveland Police,-1.247333,54.566970,On or near Supermarket,E01012040,Middlesbrough 003E,Investigation complete; no suspect identified
9ead54145c606be3193b0bada9acc18343b4f4870efce1b92e41e2083415b5b0,2015-11,Cleveland Police,Cleveland Police,-1.166072,54.571479,On or near Sports/Recreation Area,E01033470,Redcar and Cleveland 022G,Investigation complete; no suspect identified
9eedc096af2e97371ed98a05987bf98aa31710db9a9a9f8b6238681d34f6ae7f,2015-11,Cleveland Police,Cleveland Police,-1.147362,54.551182,On or near SEDGEMOOR ROAD,E01012112,Redcar and Cleveland 015A,Investigation complete; no suspect identified
75904c37f4c2eb8d3666aca5cb428e10b79c25a4062720aca418ab090a1c8c79,2015-11,Cleveland Police,Cleveland Police,-1.195641,54.660579,On or near GILLPARK GROVE,E01011995,Hartlepool 011A,Investigation complete; no suspect identified
bc80b67286f299edb78e533b2ba8d1d9cdc3a454cfbd10f22ffa7a4cebbbc85e,2015-11,Cleveland Police,Cleveland Police,-1.284203,54.620954,On or near MARSH HOUSE AVENUE,E01012242,Stockton-on-Tees 001A,Investigation complete; no suspect identified
33a444d2387db70aa2b37181be7498714d17ce5b5a5fb6ce373e279b49179b67,2015-11,Cleveland Police,Cleveland Police,-1.311585,54.559399,On or near BRIDGE ROAD,E01012262,Stockton-on-Tees 014A,Investigation complete; no suspect identified
342c20102284195557cbdd852e3c5b8a04691b331082d4f50ef27fcdc2ac04b5,2015-11,Cleveland Police,Cleveland Police,-1.322467,54.575502,On or near APPLETON ROAD,E01012252,Stockton-on-Tees 012C,Investigation complete; no suspect identified
